Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Age,House Age
98,533212020,160,FV,2544,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,2,1,4,368.0,3,42.0,190.0,600.0,GasA,4,Y,4,600,600,0,1200,1.0,0.0,2,1,2,1,3,4,4,0,Detchd,3,2.0,480.0,2,2,2,0,172,0,0,0,0,0,2,2010,WD ,149500.0,6.0,6
2565,534479300,20,RL,9888,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,2,1,2,486.0,-1,0.0,450.0,936.0,GasA,2,Y,3,936,0,0,936,0.0,0.0,1,0,2,1,2,5,4,0,Attchd,2,1.0,240.0,2,2,2,0,0,160,0,0,0,0,3,2006,WD ,121000.0,56.0,56
1934,535304170,20,RL,7942,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,2,1,1,85.0,3,955.0,0.0,1040.0,GasA,2,Y,2,1040,0,0,1040,0.0,1.0,1,0,3,1,2,6,4,0,Attchd,4,1.0,293.0,2,2,2,0,0,0,0,0,0,0,6,2007,WD ,136000.0,57.0,57
997,527107010,60,RL,15038,Pave,1,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,3,2,1,1,138.0,-1,0.0,778.0,916.0,GasA,3,Y,4,916,720,0,1636,0.0,0.0,2,1,3,1,2,7,4,1,Attchd,4,2.0,386.0,2,2,2,168,84,0,0,0,0,0,11,2008,WD ,173000.0,14.0,14
64,528382020,60,RL,11764,Pave,2,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,3,2,PConc,3,2,1,4,524.0,-1,0.0,628.0,1152.0,GasA,4,Y,4,1164,1106,0,2270,0.0,0.0,2,1,4,1,3,9,4,1,Attchd,4,3.0,671.0,2,2,2,132,57,0,0,0,0,0,4,2010,WD ,290000.0,11.0,11
1799,528458130,60,FV,9000,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,3,2,3,4,64.0,-1,0.0,1120.0,1184.0,GasA,4,Y,4,1184,1426,0,2610,0.0,0.0,2,1,4,1,4,11,4,1,BuiltIn,4,2.0,550.0,2,2,2,208,364,0,0,0,0,0,8,2007,New,303477.0,3.0,3
230,905109170,20,RL,20062,Pave,2,Low,3,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,4,3,1092.0,-1,0.0,328.0,1420.0,GasA,3,Y,4,1483,0,0,1483,1.0,0.0,1,1,1,1,2,4,4,2,Attchd,3,2.0,690.0,2,2,2,496,0,0,0,0,0,0,4,2010,WD ,270000.0,33.0,33
1295,902109160,50,RM,7308,Pave,3,Lvl,3,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,1,1,BrkTil,2,2,1,1,360.0,-1,0.0,576.0,936.0,GasA,3,N,3,960,780,0,1740,0.0,0.0,1,0,2,1,4,6,4,1,Detchd,2,1.0,225.0,1,1,0,0,0,236,0,0,0,0,6,2008,WD ,122250.0,90.0,90
638,535178120,20,RL,8750,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,CBlock,2,2,1,1,172.0,0,483.0,727.0,1382.0,GasA,3,Y,3,1382,0,0,1382,0.0,1.0,1,0,3,1,3,6,4,0,Attchd,2,1.0,350.0,2,2,2,280,0,0,0,0,0,0,7,2009,WD ,153000.0,55.0,55
2278,923202134,20,RL,8402,Pave,3,Lvl,3,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,2,1,3,206.0,-1,0.0,914.0,1120.0,GasA,4,Y,4,1120,0,0,1120,0.0,0.0,1,0,3,1,2,6,4,0,NA,1,0.0,0.0,-1,-1,2,0,30,0,0,0,0,0,12,2007,New,147000.0,2010.0,3
2202,909252150,70,RL,4000,Pave,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,2,1,4,246.0,-1,0.0,285.0,531.0,GasA,2,Y,4,567,531,0,1098,1.0,0.0,1,0,2,1,2,5,4,1,Detchd,2,1.0,216.0,2,2,2,0,0,0,0,0,0,0,6,2007,WD ,148500.0,80.0,80
2833,908188150,160,RM,3363,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,976.0,976.0,GasA,4,Y,4,976,732,0,1708,0.0,0.0,2,0,3,1,3,7,0,0,Detchd,2,2.0,380.0,2,2,2,0,40,0,0,0,0,0,4,2006,WD ,130000.0,6.0,6
1707,528150040,20,RL,13615,Pave,2,HLS,3,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,4,2,PConc,4,2,4,-1,0.0,-1,0.0,1802.0,1802.0,GasA,4,Y,4,1802,0,0,1802,0.0,0.0,2,1,3,1,4,7,4,1,Attchd,4,3.0,843.0,2,2,2,158,105,0,0,0,0,0,6,2007,WD ,372000.0,4.0,4
2428,528228565,120,RL,3013,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,3,2,PConc,3,2,4,4,16.0,-1,0.0,1346.0,1362.0,GasA,4,Y,4,1506,0,0,1506,0.0,0.0,2,0,2,1,3,6,4,1,Attchd,4,2.0,440.0,2,2,2,142,20,0,0,0,0,0,4,2006,WD ,213490.0,5.0,5
242,905453080,20,RL,17485,Pave,1,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,3,2,PConc,3,2,4,4,1346.0,-1,0.0,162.0,1508.0,GasA,4,Y,4,1508,0,0,1508,1.0,0.0,1,0,1,1,3,5,4,2,Attchd,3,2.0,572.0,2,2,2,0,0,0,0,0,0,0,1,2010,Con,308030.0,1.0,1
1564,914453045,20,RL,23730,Pave,1,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,3,2,PConc,4,2,2,4,700.0,-1,0.0,1140.0,1840.0,GasA,4,Y,4,2032,0,0,2032,1.0,0.0,3,0,3,1,3,7,4,0,Attchd,4,3.0,786.0,2,2,2,0,46,192,0,0,0,0,9,2008,WD ,300000.0,14.0,14
2613,535403150,20,RL,8910,Pave,3,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,2,2,2,3,655.0,-1,0.0,0.0,655.0,GasA,4,Y,4,1194,0,0,1194,0.0,1.0,1,0,3,1,2,6,4,1,BuiltIn,4,2.0,539.0,2,2,2,0,0,192,0,0,0,0,7,2006,WD ,159500.0,56.0,51
2832,908188140,160,RM,2522,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,970.0,970.0,GasA,4,Y,4,970,739,0,1709,0.0,0.0,2,0,3,1,3,7,0,0,Detchd,2,2.0,380.0,2,2,2,0,40,0,0,0,0,0,4,2006,WD ,137500.0,6.0,6
2459,528439030,20,RL,8688,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,3,2,PConc,3,2,3,-1,0.0,-1,0.0,1616.0,1616.0,GasA,4,Y,4,1616,0,0,1616,0.0,0.0,2,0,3,1,3,7,4,0,Attchd,3,3.0,834.0,2,2,2,208,59,0,0,0,0,0,4,2006,WD ,232000.0,5.0,5
1360,903452025,30,RM,6291,Grvl,2,Lvl,3,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,3,BrkTil,2,2,1,-1,0.0,-1,0.0,768.0,768.0,GasA,2,Y,4,768,0,0,768,0.0,0.0,1,0,1,1,2,4,4,0,Detchd,2,2.0,440.0,2,2,0,0,0,84,0,0,0,0,7,2008,WD ,93850.0,80.0,80
2723,905200380,30,RL,17529,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,2,2,BrkTil,2,2,1,-1,0.0,-1,0.0,872.0,872.0,GasA,1,N,2,872,0,0,872,0.0,0.0,1,0,2,1,1,5,1,1,Detchd,2,1.0,322.0,1,1,0,0,0,116,0,0,0,0,4,2006,WD ,105000.0,86.0,86
1350,903235100,30,RM,6324,Pave,2,Lvl,3,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,2,2,1,-1,0.0,-1,0.0,520.0,520.0,GasA,1,N,4,520,0,0,520,0.0,0.0,1,0,1,1,1,4,4,0,Detchd,2,1.0,240.0,1,2,2,49,0,87,0,0,0,0,5,2008,WD ,68500.0,90.0,83
136,535106190,90,RL,11600,Pave,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,2,2,CBlock,2,2,1,1,443.0,-1,0.0,662.0,1105.0,GasA,2,Y,3,1105,1169,0,2274,0.0,0.0,2,0,5,2,2,12,4,0,Detchd,2,2.0,480.0,2,2,2,0,0,0,0,0,0,0,1,2010,WD ,154300.0,50.0,50
2235,910201050,50,RM,7288,Pave,3,Lvl,3,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,0,1,-1,0.0,-1,0.0,936.0,936.0,GasA,4,Y,4,936,665,0,1601,0.0,0.0,2,0,3,1,2,6,4,0,NA,1,0.0,0.0,-1,-1,0,0,0,0,176,0,0,0,9,2007,WD ,129850.0,2010.0,85
1993,902301130,70,RM,4571,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,2,2,1,2,168.0,-1,0.0,448.0,616.0,GasA,4,Y,4,616,616,0,1232,0.0,0.0,1,0,3,1,2,6,4,0,Detchd,2,2.0,480.0,1,1,2,280,0,143,0,0,0,0,6,2007,WD ,114000.0,90.0,100
367,527214050,20,RL,17423,Pave,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,4,2,PConc,4,2,1,4,1904.0,-1,0.0,312.0,2216.0,GasA,4,Y,4,2234,0,0,2234,1.0,0.0,2,0,1,1,4,9,4,1,Attchd,4,3.0,1166.0,2,2,2,0,60,0,0,0,0,0,7,2009,New,501837.0,1.0,2
1309,902300215,50,RM,12665,Pave,2,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,2,2,-1,0.0,-1,0.0,876.0,876.0,GasA,3,Y,4,876,540,0,1416,0.0,0.0,1,1,4,1,2,7,4,1,Detchd,2,3.0,720.0,2,2,2,418,0,194,0,0,0,0,6,2008,WD ,153900.0,61.0,95
402,527425110,20,RL,9000,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,2,2,1,3,240.0,-1,0.0,624.0,864.0,GasA,3,Y,4,864,0,0,864,0.0,0.0,1,0,3,1,2,5,4,0,Detchd,2,2.0,576.0,2,2,2,200,0,0,0,0,0,0,7,2009,WD ,130000.0,24.0,39
1592,923203140,120,RM,4500,Pave,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,2,2,PConc,4,2,1,4,864.0,-1,0.0,325.0,1189.0,GasA,4,Y,4,1189,0,0,1189,1.0,0.0,2,0,2,1,2,4,4,0,Attchd,3,2.0,392.0,2,2,2,0,122,0,0,0,0,0,4,2008,WD ,160500.0,13.0,13
2409,528186110,120,RL,6373,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,4,2,PConc,4,3,1,4,415.0,-1,0.0,1251.0,1666.0,GasA,4,Y,4,1666,0,0,1666,1.0,0.0,2,0,2,1,3,6,4,1,Attchd,3,2.0,575.0,2,2,2,228,75,0,0,0,0,0,6,2006,New,310090.0,4.0,4
539,531371050,20,RL,10083,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,4,833.0,-1,0.0,343.0,1176.0,GasA,4,Y,4,1200,0,0,1200,1.0,0.0,2,0,2,1,3,5,4,0,Attchd,3,2.0,555.0,2,2,2,0,41,0,0,0,0,0,8,2009,WD ,184900.0,7.0,7
1940,535327200,20,RL,13300,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,377.0,-1,0.0,551.0,928.0,GasA,2,Y,4,928,0,0,928,0.0,0.0,1,0,2,1,2,4,4,0,Attchd,2,1.0,252.0,2,2,2,261,0,156,0,0,0,0,6,2007,WD ,132000.0,54.0,54
588,534129370,20,RL,9600,Pave,3,Lvl,3,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,2,2,CBlock,3,2,2,3,553.0,1,147.0,588.0,1288.0,GasA,2,Y,4,1336,0,0,1336,0.0,1.0,2,0,3,1,2,6,4,1,Attchd,3,2.0,502.0,2,2,2,312,11,0,0,0,0,650,8,2009,WD ,163000.0,41.0,41
96,533210060,160,FV,3215,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,2,PConc,3,2,3,4,280.0,-1,0.0,320.0,600.0,GasA,4,Y,4,600,600,0,1200,0.0,0.0,2,1,2,1,3,4,4,0,Detchd,3,2.0,480.0,2,2,2,0,172,0,0,0,0,0,4,2010,ConLD,155000.0,6.0,6
1187,534127210,80,RL,11104,Pave,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,2,2,3,4,828.0,-1,0.0,599.0,1427.0,GasA,3,Y,4,1427,0,0,1427,0.0,1.0,2,0,4,1,2,7,4,0,Attchd,3,2.0,516.0,2,2,2,0,0,0,0,216,0,0,5,2008,WD ,183000.0,41.0,41
2154,907280090,60,RL,15295,Pave,0,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,3,2,PConc,3,2,2,4,762.0,-1,0.0,98.0,860.0,GasA,4,Y,4,1212,780,0,1992,1.0,0.0,2,1,3,1,3,7,2,2,Attchd,3,2.0,608.0,2,2,2,225,32,0,0,0,0,0,6,2007,WD ,211000.0,14.0,14
550,531452260,60,RL,9109,Pave,3,Lvl,3,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,3,2,1,0,36.0,4,596.0,122.0,754.0,GasA,4,Y,4,754,786,0,1540,1.0,0.0,2,1,3,1,3,6,4,0,Attchd,3,2.0,495.0,2,2,2,140,32,0,0,0,0,0,10,2009,WD ,184000.0,16.0,16
811,906226100,90,RL,7018,Pave,3,Bnk,3,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,Slab,-1,-1,0,-2,0.0,-2,0.0,0.0,0.0,GasA,2,Y,4,1535,0,0,1535,0.0,0.0,2,0,4,2,2,8,4,0,Attchd,2,2.0,400.0,2,2,2,0,0,0,0,0,0,0,6,2009,WD ,118858.0,31.0,31
124,534403410,80,RL,14112,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,2,2,PConc,2,2,3,4,1014.0,-1,0.0,138.0,1152.0,GasA,2,Y,4,1152,0,0,1152,1.0,0.0,1,0,3,1,2,6,4,1,Attchd,3,2.0,484.0,2,2,2,227,0,0,0,0,0,0,4,2010,WD ,180500.0,46.0,46
1836,533206060,120,FV,3523,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,3,2,PConc,3,2,1,4,60.0,-1,0.0,1081.0,1141.0,GasA,4,Y,4,1151,0,0,1151,1.0,0.0,2,0,2,1,3,5,4,0,Attchd,4,2.0,484.0,2,2,2,0,60,0,0,0,0,0,2,2007,New,166000.0,4.0,4
779,905200350,80,RL,15312,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,2,2,CBlock,2,2,3,2,588.0,-1,0.0,550.0,1138.0,GasA,4,Y,4,1138,0,0,1138,0.0,1.0,1,0,3,1,2,6,4,1,Attchd,3,2.0,480.0,2,2,2,0,0,0,0,140,0,0,3,2009,COD,148000.0,50.0,50
1886,534276180,20,RL,7450,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,2,1,1,438.0,0,206.0,250.0,894.0,GasA,3,Y,4,1074,0,0,1074,0.0,0.0,1,0,2,1,3,6,3,1,Detchd,2,2.0,396.0,2,2,2,0,72,0,0,0,0,0,1,2007,WD ,124000.0,44.0,54
1724,528186090,120,RL,7313,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,4,2,PConc,4,2,1,4,1153.0,-1,0.0,408.0,1561.0,GasA,4,Y,4,1561,0,0,1561,1.0,0.0,2,0,2,1,4,6,4,1,Attchd,4,2.0,556.0,2,2,2,203,47,0,0,0,0,0,8,2007,WD ,277500.0,5.0,5
2450,528358030,60,RL,10019,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,3,2,PConc,3,2,1,3,527.0,-1,0.0,815.0,1342.0,GasA,4,Y,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,3,9,4,1,Attchd,3,3.0,725.0,2,2,2,307,169,168,0,0,0,0,6,2006,WD ,350000.0,15.0,15
1013,527214030,20,RL,15401,Pave,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,2,PConc,4,2,4,4,1337.0,-1,0.0,547.0,1884.0,GasA,4,Y,4,1884,0,0,1884,1.0,0.0,2,0,2,1,4,7,4,1,Attchd,4,3.0,670.0,2,2,2,214,76,0,0,0,0,0,9,2008,WD ,387000.0,6.0,6
2084,905476170,30,RL,9098,Pave,2,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,2,2,3,348.0,-1,0.0,180.0,528.0,GasA,4,Y,4,605,0,0,605,1.0,0.0,1,0,2,1,2,5,4,0,NA,1,0.0,0.0,-1,-1,0,0,0,144,0,0,0,0,7,2007,WD ,86000.0,2010.0,90
1184,533350120,20,RL,16280,Pave,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3,4,2,4,1044.0,1,382.0,0.0,1426.0,GasA,4,Y,4,1671,0,0,1671,1.0,0.0,3,0,3,1,4,6,4,1,Attchd,3,2.0,550.0,2,2,2,280,90,0,0,0,0,0,5,2008,WD ,290000.0,34.0,34
728,902477130,30,C (all),9392,Pave,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,2,1,CBlock,1,2,1,-1,0.0,-1,0.0,245.0,245.0,GasA,2,N,4,797,0,0,797,0.0,0.0,1,0,2,1,2,5,4,0,NA,1,0.0,0.0,-1,-1,0,0,36,94,0,0,0,0,9,2009,WD ,44000.0,2010.0,110
950,914474070,60,RL,12209,Pave,2,Lvl,3,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,2,1,3,690.0,-1,0.0,114.0,804.0,GasA,4,Y,4,804,1157,0,1961,1.0,0.0,2,1,3,1,3,7,4,1,BuiltIn,4,2.0,560.0,2,2,2,125,192,0,0,0,0,0,6,2009,WD ,215000.0,9.0,9
2524,534125210,190,RL,13110,Pave,2,Lvl,3,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,2,2,CBlock,3,2,1,4,962.0,-1,0.0,191.0,1153.0,GasA,4,Y,4,1193,0,0,1193,1.0,0.0,2,0,2,1,2,6,4,0,Attchd,4,2.0,501.0,2,2,2,140,153,0,0,0,0,0,7,2006,WD ,146500.0,38.0,38
2513,533223080,160,FV,2651,Pave,3,Lvl,3,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,3,2,1,4,641.0,-1,0.0,32.0,673.0,GasA,4,Y,4,673,709,0,1382,1.0,0.0,2,1,3,1,3,6,4,0,Detchd,2,2.0,490.0,2,2,2,153,50,0,0,0,0,0,4,2006,WD ,165000.0,10.0,10
2028,903427040,50,RM,8520,Pave,3,Lvl,3,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,3,BrkTil,2,2,1,1,168.0,0,546.0,0.0,714.0,GasW,2,N,4,1664,862,0,2526,0.0,0.0,2,0,5,1,3,10,4,1,Detchd,2,1.0,216.0,2,2,2,88,15,0,0,0,0,0,8,2007,CWD,136000.0,94.0,94
2309,526303060,20,RL,39384,Pave,2,Low,3,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,2,2,CBlock,3,2,4,3,1110.0,-1,0.0,595.0,1705.0,GasA,4,Y,4,1390,0,0,1390,1.0,0.0,1,1,1,1,4,4,3,2,Attchd,2,2.0,550.0,2,2,2,0,189,0,0,0,0,0,10,2006,WD ,252000.0,53.0,53
51,528188120,160,RL,2628,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,3,2,PConc,3,2,1,-1,0.0,-1,0.0,764.0,764.0,GasA,4,Y,4,764,862,0,1626,0.0,0.0,2,1,2,1,3,6,4,0,BuiltIn,3,2.0,474.0,2,2,2,0,27,0,0,0,0,0,6,2010,WD ,175500.0,7.0,7
699,902106010,70,RM,6406,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,2,1,3,421.0,-1,0.0,269.0,690.0,GasA,2,Y,3,868,690,0,1558,0.0,0.0,1,1,3,1,2,7,4,1,Detchd,2,2.0,400.0,2,2,2,0,36,0,0,182,0,0,10,2009,WD ,150000.0,71.0,71
1881,534252110,20,RL,12342,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,978.0,978.0,GasA,2,Y,4,1422,0,0,1422,0.0,0.0,1,0,3,1,2,6,3,1,Attchd,3,1.0,286.0,2,2,2,0,0,36,0,0,0,600,8,2007,WD ,139900.0,50.0,50
1345,903232090,50,RM,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1992,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,2,2,1,-1,0.0,-1,0.0,1078.0,1078.0,GasA,2,Y,4,1128,445,0,1573,0.0,0.0,2,0,3,1,2,8,4,1,Detchd,2,2.0,360.0,2,2,1,0,0,0,0,0,0,0,6,2008,WD ,162900.0,80.0,80
166,535457010,20,RL,10000,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,2,2,CBlock,2,2,1,-1,0.0,-1,0.0,1116.0,1116.0,GasA,2,Y,4,1116,0,0,1116,0.0,0.0,1,1,3,1,2,5,4,0,Attchd,2,2.0,440.0,2,2,2,0,0,0,0,385,0,0,2,2010,WD ,160000.0,48.0,48
